ax,ay,az,qw,qx,qy,qz,droll,dpitch,dyaw,heart,Scenario_Label,Fall
0.183,-0.126,0.001,0.4504,0.4035,-0.5357,0.5892,76.6,49.4,-16.9,0,stair,0
0.158,-0.141,-0.031,0.4383,0.4133,-0.5325,0.5945,85.5,49.4,-18.0,0,stair,0
0.132,-0.126,-0.037,0.4249,0.4237,-0.5276,0.6012,104.4,45.7,-20.5,1023,stair,0
0.126,-0.054,-0.042,0.4096,0.4339,-0.5211,0.6102,117.1,39.7,-24.2,1023,stair,0
0.126,-0.005,-0.041,0.3937,0.4436,-0.5133,0.6201,121.2,33.0,-28.9,1023,stair,0
0.104,0.046,-0.021,0.3782,0.4521,-0.5049,0.6305,115.7,25.3,-33.3,1023,stair,0
0.066,0.098,-0.003,0.3641,0.4586,-0.4967,0.6404,100.4,16.3,-37.0,1023,stair,0
0.039,0.131,-0.022,0.3522,0.4627,-0.49,0.6493,79.3,7.2,-39.5,1023,stair,0
0.009,0.147,-0.029,0.3424,0.4646,-0.4852,0.6567,57.9,-0.8,-41.4,1023,stair,0
-0.027,0.173,-0.035,0.3344,0.4638,-0.4825,0.6633,38.5,-9.0,-42.5,1023,stair,0
-0.072,0.185,-0.054,0.328,0.4605,-0.4818,0.6693,22.0,-16.1,-43.1,1023,stair,0
-0.132,0.198,-0.079,0.3228,0.4558,-0.4825,0.6746,10.2,-21.8,-43.3,1023,stair,0
-0.237,0.219,-0.109,0.319,0.4499,-0.4841,0.6792,-0.6,-25.9,-41.8,1023,stair,0
-0.397,0.216,-0.14,0.3168,0.4432,-0.4866,0.6828,-11.0,-27.2,-36.5,1023,stair,0
-0.158,0.209,-0.183,0.3157,0.4308,-0.4919,0.6874,-15.0,-18.2,-23.9,1023,stair,0
-0.066,0.203,-0.119,0.3151,0.4268,-0.4946,0.6883,-12.7,-5.2,-20.8,1023,stair,0
-0.052,0.186,-0.065,0.3133,0.4248,-0.4972,0.6885,-4.3,7.0,-18.1,1023,stair,0
-0.061,0.158,-0.049,0.3097,0.4254,-0.4986,0.6887,14.1,19.6,-12.3,1023,stair,0
-0.055,0.127,-0.04,0.3048,0.4298,-0.4969,0.6894,41.8,31.4,-1.9,0,stair,0
-0.046,0.1,0.002,0.2981,0.4386,-0.4912,0.6908,71.0,40.2,10.1,0,stair,0
-0.011,0.078,0.038,0.29,0.4502,-0.4813,0.6938,98.1,44.4,20.2,0,stair,0
0.058,0.095,0.052,0.2809,0.4632,-0.4676,0.6983,117.2,44.0,26.6,0,stair,0
0.135,0.13,0.049,0.2716,0.4765,-0.4518,0.7034,122.3,42.1,28.4,0,stair,0
0.179,0.131,0.041,0.2621,0.4892,-0.4364,0.7081,115.4,39.5,27.8,0,stair,0
0.215,0.107,0.052,0.2539,0.5004,-0.4215,0.7122,101.5,36.9,26.2,0,stair,0
0.23,0.074,0.055,0.2469,0.51,-0.4086,0.7154,84.6,34.9,24.6,0,stair,0
0.201,-0.003,-0.001,0.2348,0.5265,-0.388,0.719,69.3,35.3,23.6,0,stair,0
0.139,-0.04,-0.04,0.2285,0.5351,-0.3791,0.7194,69.9,38.6,25.1,0,stair,0
0.017,-0.083,-0.065,0.2219,0.5447,-0.3697,0.7192,76.8,42.7,29.3,0,stair,0
-0.098,-0.129,-0.075,0.2146,0.5555,-0.3587,0.7187,87.2,45.4,35.9,0,stair,0
-0.169,-0.157,-0.1,0.2073,0.5673,-0.3451,0.7183,99.3,47.4,42.8,0,stair,0
-0.183,-0.191,-0.113,0.1996,0.5799,-0.3289,0.718,112.7,49.2,49.1,0,stair,0
-0.159,-0.224,-0.114,0.1908,0.5931,-0.3102,0.7179,129.1,49.9,52.3,0,stair,0
-0.099,-0.238,-0.121,0.1802,0.6065,-0.2889,0.7184,148.2,48.4,51.1,0,stair,0
-0.083,-0.241,-0.143,0.1671,0.6195,-0.2653,0.7195,166.6,44.7,46.6,1023,stair,0
-0.088,-0.244,-0.165,0.1516,0.6316,-0.2395,0.7215,183.5,38.3,41.1,1023,stair,0
-0.095,-0.216,-0.185,0.134,0.6421,-0.2123,0.7243,192.2,29.4,35.1,1023,stair,0
-0.07,-0.177,-0.201,0.1158,0.6504,-0.185,0.7274,186.6,20.3,29.5,1023,stair,0
-0.02,-0.151,-0.214,0.0984,0.6566,-0.1597,0.7304,167.1,12.8,23.7,1023,stair,0
0.027,-0.136,-0.212,0.0833,0.6608,-0.1381,0.7329,138.0,7.5,17.8,1023,stair,0
0.052,-0.147,-0.206,0.071,0.6636,-0.1209,0.7347,107.7,4.8,11.6,1023,stair,0
0.044,-0.175,-0.215,0.0609,0.6654,-0.1076,0.736,85.9,4.2,6.6,1023,stair,0
0.049,-0.204,-0.233,0.0524,0.6669,-0.0971,0.7368,72.8,5.4,3.6,1023,stair,0
0.051,-0.241,-0.24,0.0444,0.6684,-0.0876,0.7372,71.6,7.5,2.6,1023,stair,0
0.033,-0.262,-0.252,0.0358,0.67,-0.0777,0.7373,79.6,8.6,2.4,1023,stair,0
0.02,-0.256,-0.259,0.0258,0.6717,-0.0662,0.7373,94.6,9.0,2.0,1023,stair,0
0.019,-0.242,-0.254,0.0138,0.6732,-0.0528,0.7374,110.7,8.4,0.4,1023,stair,0
0.013,-0.218,-0.244,-0.0001,0.6743,-0.0379,0.7373,121.5,7.3,-2.6,1023,stair,0
-0.001,-0.188,-0.235,-0.0152,0.675,-0.0226,0.7372,122.4,5.7,-6.7,0,stair,0
-0.029,-0.16,-0.231,-0.0306,0.6751,-0.0083,0.7369,116.1,4.1,-12.3,0,stair,0
-0.036,-0.13,-0.246,-0.0604,0.674,0.0142,0.736,95.5,0.0,-26.2,0,stair,0
-0.033,-0.111,-0.259,-0.0749,0.6729,0.0223,0.7355,87.1,-1.9,-33.0,0,stair,0
-0.03,-0.094,-0.269,-0.0893,0.6715,0.0288,0.7349,80.1,-2.9,-38.3,0,stair,0
-0.01,-0.073,-0.283,-0.1035,0.6701,0.0339,0.7341,74.6,-2.2,-41.4,0,stair,0
0.01,-0.059,-0.291,-0.1174,0.6687,0.0383,0.7331,71.0,-0.7,-42.5,0,stair,0
0.048,-0.051,-0.288,-0.131,0.6676,0.0423,0.7316,70.3,1.3,-42.1,0,stair,0
0.071,-0.044,-0.289,-0.1446,0.6665,0.0466,0.7297,71.8,3.5,-40.3,0,stair,0
0.076,-0.036,-0.278,-0.1581,0.6654,0.0516,0.7276,75.7,4.5,-37.6,0,stair,0
0.054,-0.02,-0.272,-0.1716,0.6642,0.0574,0.7252,80.0,5.1,-34.2,0,stair,0
0.0,0.003,-0.276,-0.185,0.6626,0.064,0.7228,80.5,4.2,-31.1,0,stair,0
-0.073,0.033,-0.291,-0.1977,0.6608,0.0705,0.7205,73.9,2.7,-28.1,0,stair,0
-0.117,0.051,-0.299,-0.2087,0.6591,0.076,0.7184,61.0,3.6,-25.2,0,stair,0
-0.032,0.036,-0.272,-0.2179,0.6581,0.0803,0.7161,49.0,7.5,-22.6,0,stair,0
0.013,0.025,-0.222,-0.2257,0.6581,0.0839,0.7133,43.7,14.8,-22.3,0,stair,0
-0.005,-0.004,-0.165,-0.2333,0.6592,0.0875,0.7093,44.8,22.5,-23.6,0,stair,0
-0.028,-0.01,-0.119,-0.2414,0.6618,0.0919,0.7037,55.5,28.5,-25.5,1023,stair,0
-0.06,0.0,-0.08,-0.2512,0.664,0.0982,0.6972,73.1,33.5,-26.1,1023,stair,0
-0.108,0.011,-0.058,-0.263,0.6656,0.1069,0.6901,88.9,35.6,-26.7,1023,stair,0
-0.141,0.036,-0.027,-0.2762,0.6661,0.1172,0.6827,100.5,34.8,-26.9,1023,stair,0
-0.169,0.08,-0.002,-0.2903,0.6656,0.1288,0.6753,107.4,32.7,-26.9,1023,stair,0
-0.181,0.133,0.025,-0.3044,0.6642,0.1407,0.668,105.5,30.8,-27.9,1023,stair,0
-0.193,0.162,0.108,-0.3185,0.6627,0.1515,0.6605,101.8,30.2,-27.1,1023,stair,0
-0.205,0.209,0.186,-0.3323,0.661,0.1617,0.6529,99.8,28.0,-23.8,1023,stair,0
-0.179,0.218,0.226,-0.3452,0.6589,0.1719,0.6457,96.5,25.6,-20.0,1023,stair,0
-0.171,0.3,0.247,-0.3574,0.6565,0.1817,0.6388,88.2,21.9,-18.3,1023,stair,0
-0.128,0.235,0.279,-0.3679,0.654,0.1901,0.633,78.0,17.1,-14.7,1023,stair,0
-0.076,0.279,0.275,-0.3779,0.6509,0.1983,0.6276,80.3,13.9,-11.8,1023,stair,0
0.006,0.31,0.272,-0.387,0.6478,0.2061,0.6229,66.3,12.0,-9.5,1023,stair,0
0.098,0.227,0.263,-0.3944,0.6451,0.2123,0.6189,56.5,7.9,-8.3,1023,stair,0
0.205,0.178,0.221,-0.4017,0.6417,0.2183,0.6156,63.9,2.3,-6.3,1023,stair,0
0.263,0.227,0.169,-0.4092,0.6374,0.2245,0.6129,60.5,-2.1,-2.9,1023,stair,0
0.311,0.188,0.123,-0.416,0.633,0.2301,0.6109,54.6,-5.7,-2.0,0,stair,0
0.332,0.173,0.098,-0.4224,0.6283,0.2349,0.6095,50.8,-10.3,-2.3,0,stair,0
0.284,0.167,0.067,-0.4283,0.6235,0.2386,0.6088,41.9,-15.2,-2.0,0,stair,0
0.154,0.158,0.01,-0.4328,0.6191,0.2409,0.6092,26.0,-19.4,0.9,0,stair,0
-0.024,0.135,-0.032,-0.434,0.6152,0.2425,0.6117,5.1,-22.2,7.7,0,stair,0
-0.136,0.099,-0.076,-0.4322,0.6126,0.2423,0.6156,-16.1,-23.9,16.7,0,stair,0
-0.13,0.056,-0.097,-0.4276,0.6115,0.2402,0.6207,-38.0,-22.1,24.2,0,stair,0
-0.06,0.005,-0.108,-0.4198,0.6125,0.237,0.6263,-56.1,-15.4,27.1,0,stair,0
-0.003,-0.031,-0.081,-0.4104,0.6155,0.2325,0.6313,-64.8,-5.4,24.8,0,stair,0
0.002,-0.059,-0.042,-0.401,0.6198,0.2277,0.6349,-60.9,6.2,19.0,0,stair,0
-0.138,-0.083,-0.041,-0.393,0.6246,0.2242,0.6364,-44.2,17.0,15.2,0,stair,0
-0.246,-0.15,-0.064,-0.3873,0.6289,0.2237,0.6358,-15.7,23.3,17.1,0,stair,0
-0.183,-0.193,-0.062,-0.3845,0.6312,0.2275,0.6339,17.5,24.4,22.9,0,stair,0
0.028,-0.181,-0.053,-0.3843,0.6307,0.2355,0.6316,44.7,24.5,26.4,0,stair,0
0.173,-0.103,0.031,-0.3899,0.6263,0.2569,0.6242,65.6,25.3,18.1,0,stair,0
0.076,-0.108,0.041,-0.3951,0.6237,0.2665,0.6194,65.5,22.2,13.3,0,stair,0
-0.047,-0.116,0.044,-0.4007,0.6208,0.2751,0.615,62.7,14.9,11.2,0,stair,0
-0.101,-0.085,0.012,-0.4057,0.6174,0.2825,0.6118,49.1,4.4,11.1,1023,stair,0
-0.059,-0.042,-0.056,-0.4086,0.6146,0.2872,0.6105,20.4,-4.5,8.8,1023,stair,0
0.013,-0.016,-0.079,-0.4081,0.6141,0.2873,0.6112,-19.7,-9.8,2.3,1023,stair,0
0.083,-0.031,-0.061,-0.4048,0.6164,0.2822,0.6135,-52.8,-11.3,-7.0,1023,stair,0
0.107,-0.04,-0.034,-0.3996,0.6209,0.2729,0.6166,-74.4,-9.7,-15.9,1023,stair,0
0.089,-0.086,-0.032,-0.3939,0.6268,0.2612,0.6194,-80.0,-6.9,-21.8,1023,stair,0
0.068,-0.116,-0.054,-0.3889,0.6329,0.2495,0.6211,-68.3,-4.6,-23.3,1023,stair,0
0.037,-0.118,-0.088,-0.3851,0.6374,0.2404,0.6225,-47.7,-3.3,-22.3,1023,stair,0
0.007,-0.087,-0.1,-0.3837,0.6402,0.2338,0.6229,-24.7,-4.4,-21.0,1023,stair,0
0.006,-0.022,-0.099,-0.3844,0.6422,0.2293,0.6221,-9.1,-7.4,-20.9,1023,stair,0
0.02,0.027,-0.103,-0.3859,0.6433,0.2258,0.6213,-7.3,-10.2,-22.0,1023,stair,0
0.028,0.064,-0.104,-0.3868,0.6445,0.2217,0.621,-18.1,-11.3,-23.3,1023,stair,0
0.007,0.089,-0.1,-0.3861,0.6464,0.2159,0.6215,-35.9,-11.2,-23.5,1023,stair,0
-0.003,0.083,-0.106,-0.3839,0.6491,0.2077,0.6229,-52.5,-10.1,-22.6,1023,stair,0
-0.002,0.067,-0.106,-0.3798,0.6529,0.1985,0.6244,-61.3,-8.8,-20.6,1023,stair,0
-0.004,0.06,-0.088,-0.3743,0.6573,0.1896,0.6259,-62.7,-7.4,-18.1,1023,stair,0
-0.001,0.039,-0.049,-0.369,0.6614,0.1813,0.6272,-53.6,-6.1,-15.5,1023,stair,0
-0.112,0.059,-0.028,-0.3648,0.6643,0.1745,0.6284,-42.2,-6.5,-13.4,1023,stair,0
-0.286,0.097,-0.042,-0.361,0.6664,0.1692,0.6299,-37.9,-8.8,-10.2,0,stair,0
-0.289,0.105,-0.068,-0.3573,0.6679,0.1639,0.6319,-39.2,-12.2,-5.1,0,stair,0
-0.235,0.125,-0.056,-0.3528,0.6692,0.1581,0.6344,-47.2,-12.4,0.3,0,stair,0
-0.188,0.103,0.0,-0.3458,0.6711,0.1528,0.6376,-57.0,-10.2,7.5,0,stair,0
-0.162,0.063,0.07,-0.3373,0.673,0.1477,0.6413,-60.1,-7.3,14.0,0,stair,0
-0.124,0.049,0.102,-0.3284,0.6747,0.1431,0.6452,-57.8,-5.4,18.6,0,stair,0
-0.085,0.046,0.093,-0.3195,0.6762,0.1391,0.649,-55.3,-4.1,19.0,0,stair,0
-0.026,0.059,0.087,-0.311,0.6777,0.135,0.6523,-54.6,-2.8,14.8,0,stair,0
0.019,0.073,0.104,-0.3032,0.6796,0.1303,0.6551,-54.9,-0.7,8.2,0,stair,0
0.029,0.062,0.127,-0.2961,0.6824,0.1246,0.6565,-54.0,1.4,2.9,0,stair,0
0.037,0.038,0.169,-0.2896,0.6852,0.1192,0.6575,-47.3,2.3,2.6,0,stair,0
0.067,0.034,0.184,-0.284,0.6875,0.115,0.6583,-37.0,2.5,6.8,0,stair,0
0.112,0.035,0.182,-0.2788,0.6891,0.1126,0.6591,-30.2,2.0,13.5,0,stair,0
0.153,0.045,0.171,-0.2734,0.6904,0.1114,0.6604,-28.2,0.8,20.5,0,stair,0
0.157,0.042,0.175,-0.267,0.6913,0.1109,0.662,-31.4,-0.4,27.1,0,stair,0
0.151,0.034,0.174,-0.2594,0.6921,0.1105,0.6643,-37.2,-2.5,32.7,0,stair,0
0.143,0.013,0.171,-0.2505,0.6928,0.1099,0.6671,-43.0,-4.6,37.4,1023,stair,0
0.135,-0.002,0.161,-0.2405,0.6934,0.1091,0.6703,-47.8,-6.8,40.9,1023,stair,0
0.131,-0.019,0.138,-0.2295,0.6937,0.1079,0.674,-53.6,-9.0,42.7,1023,stair,0
0.119,-0.036,0.113,-0.2177,0.694,0.106,0.6779,-60.2,-10.2,42.6,1023,stair,0
0.106,-0.051,0.094,-0.2058,0.6938,0.1027,0.6824,-65.8,-10.9,41.5,1023,stair,0
0.09,-0.071,0.085,-0.1936,0.6935,0.0985,0.6868,-70.0,-10.8,39.1,1023,stair,0
0.068,-0.087,0.07,-0.1814,0.6935,0.0934,0.6908,-72.5,-9.9,35.9,1023,stair,0
0.055,-0.101,0.052,-0.1694,0.6937,0.0875,0.6945,-74.2,-9.0,32.3,1023,stair,0
0.042,-0.11,0.033,-0.1576,0.6941,0.081,0.6976,-74.7,-7.9,28.4,1023,stair,0
0.041,-0.12,0.021,-0.1463,0.6948,0.074,0.7002,-74.5,-6.3,24.5,1023,stair,0
0.03,-0.133,0.014,-0.1356,0.6956,0.0666,0.7023,-72.6,-4.8,20.5,1023,stair,0
0.021,-0.135,0.018,-0.1257,0.6964,0.059,0.7039,-70.1,-3.7,15.9,1023,stair,0
0.021,-0.132,0.014,-0.1167,0.6973,0.0511,0.7052,-68.1,-2.8,11.1,1023,stair,0
0.031,-0.127,0.01,-0.1084,0.6983,0.0427,0.7062,-68.3,-2.2,5.2,1023,stair,0
-0.033,-0.111,-0.004,-0.1004,0.6994,0.0335,0.7068,-71.9,-1.1,-0.6,1023,stair,0
-0.213,-0.097,-0.019,-0.0921,0.7007,0.0232,0.707,-78.8,-0.1,-4.2,1023,stair,0
-0.397,-0.108,-0.015,-0.0829,0.7021,0.0122,0.707,-84.8,0.0,-4.5,1023,stair,0
-0.32,-0.136,0.003,-0.0733,0.7032,0.0004,0.7071,-87.2,-2.6,-5.3,1023,stair,0
-0.075,-0.136,0.021,-0.0644,0.7039,-0.0117,0.7072,-83.1,-1.4,-11.0,0,stair,0
0.027,-0.117,0.057,-0.0576,0.7044,-0.0245,0.7069,-77.0,2.0,-23.8,0,stair,0
-0.043,-0.089,0.09,-0.0535,0.7048,-0.038,0.7062,-66.2,4.8,-40.1,0,stair,0
-0.161,-0.068,0.092,-0.0528,0.7049,-0.0515,0.7053,-50.6,3.6,-55.3,0,stair,0
-0.269,-0.028,0.084,-0.0552,0.7044,-0.0643,0.7046,-36.8,-0.2,-65.3,0,stair,0
-0.282,0.02,0.065,-0.0594,0.7031,-0.0764,0.7044,-28.2,-7.1,-70.8,0,stair,0
-0.21,0.081,0.06,-0.0642,0.7007,-0.0882,0.7049,-28.9,-13.8,-74.0,0,stair,0
-0.124,0.133,0.078,-0.0687,0.6976,-0.1011,0.7059,-38.6,-19.3,-75.9,0,stair,0
-0.053,0.163,0.097,-0.0721,0.6941,-0.1162,0.7066,-50.6,-22.4,-75.5,0,stair,0
0.005,0.171,0.108,-0.074,0.6903,-0.1323,0.7073,-59.8,-24.7,-72.1,0,stair,0
0.035,0.182,0.105,-0.0744,0.6862,-0.1487,0.708,-64.3,-26.7,-65.8,0,stair,0
0.034,0.213,0.089,-0.0734,0.6819,-0.1645,0.7088,-66.6,-30.0,-57.8,0,stair,0
0.024,0.234,0.075,-0.071,0.6771,-0.1797,0.71,-68.9,-35.5,-48.7,0,stair,0
0.003,0.263,0.045,-0.0667,0.6717,-0.1942,0.7117,-74.8,-42.0,-39.0,0,stair,0
-0.013,0.284,0.018,-0.0599,0.6657,-0.2086,0.7139,-85.3,-49.3,-28.9,0,stair,0
-0.006,0.286,-0.005,-0.0502,0.6591,-0.2233,0.7163,-98.1,-55.4,-18.3,0,stair,0
0.001,0.274,-0.02,-0.0376,0.6521,-0.2382,0.7186,-108.8,-59.7,-8.1,0,stair,0
0.011,0.248,-0.031,-0.0226,0.6449,-0.2532,0.7207,-116.1,-62.7,0.7,1023,stair,0
0.012,0.214,-0.042,-0.006,0.6373,-0.2677,0.7225,-118.7,-64.6,6.9,1023,stair,0
0.019,0.192,-0.063,0.0113,0.6295,-0.2815,0.724,-117.5,-65.5,11.6,1023,stair,0
-0.003,0.182,-0.078,0.029,0.6215,-0.2946,0.7252,-114.5,-65.5,14.2,1023,stair,0
-0.068,0.159,-0.093,0.0464,0.6132,-0.3066,0.7264,-108.9,-66.2,16.7,1023,stair,0
-0.147,0.105,-0.132,0.0637,0.6047,-0.3175,0.7275,-103.0,-67.7,20.1,1023,stair,0
-0.149,0.074,-0.172,0.0809,0.596,-0.327,0.7288,-98.1,-69.0,24.2,1023,stair,0
-0.12,0.082,-0.19,0.0983,0.5872,-0.3358,0.7298,-99.8,-67.7,27.1,1023,stair,0
-0.066,0.067,-0.184,0.1161,0.5786,-0.3447,0.7299,-103.6,-63.9,28.2,1023,stair,0
-0.015,0.044,-0.154,0.134,0.5702,-0.354,0.729,-107.3,-58.5,28.4,1023,stair,0
0.005,0.016,-0.147,0.152,0.5622,-0.3636,0.7269,-111.3,-53.4,29.8,1023,stair,0
0.027,-0.019,-0.153,0.1702,0.555,-0.3736,0.7233,-113.3,-47.6,33.9,1023,stair,0
0.035,-0.056,-0.152,0.1888,0.5483,-0.3827,0.7191,-109.6,-40.5,39.4,1023,stair,0
0.058,-0.104,-0.119,0.2068,0.5428,-0.3904,0.7141,-99.2,-34.2,44.7,1023,stair,0
0.098,-0.137,-0.095,0.2235,0.5386,-0.3962,0.7091,-85.0,-29.3,49.0,1023,stair,0
0.135,-0.16,-0.085,0.2388,0.5357,-0.4,0.7041,-71.9,-24.6,50.9,1023,stair,0
0.153,-0.2,-0.044,0.2525,0.5339,-0.4026,0.6992,-61.9,-19.3,50.7,1023,stair,0
0.152,-0.226,-0.016,0.2649,0.5329,-0.4042,0.6945,-53.6,-14.8,48.9,0,stair,0
0.13,-0.244,0.015,0.2758,0.5325,-0.4052,0.6899,-45.0,-11.1,45.5,0,stair,0
0.098,-0.253,0.014,0.2851,0.5326,-0.4058,0.6857,-38.1,-9.4,41.0,0,stair,0
0.067,-0.248,0.018,0.2931,0.5326,-0.4062,0.6821,-33.5,-8.6,34.9,0,stair,0
0.039,-0.233,0.013,0.3,0.5324,-0.4068,0.6789,-31.2,-8.6,28.4,0,stair,0
0.023,-0.22,0.013,0.3063,0.5316,-0.4077,0.6761,-31.2,-8.4,21.8,0,stair,0
0.014,-0.204,0.023,0.3116,0.5305,-0.4094,0.6736,-31.3,-7.6,15.7,0,stair,0
0.008,-0.191,0.03,0.3164,0.5289,-0.4115,0.6713,-30.1,-6.1,10.1,0,stair,0
0.015,-0.177,0.036,0.3201,0.5274,-0.4138,0.6693,-26.0,-3.8,5.4,0,stair,0
0.024,-0.165,0.038,0.3227,0.5261,-0.416,0.6677,-18.9,-1.3,1.6,0,stair,0
0.032,-0.154,0.042,0.324,0.5253,-0.4177,0.6667,-9.4,0.5,-2.0,0,stair,0
0.039,-0.139,0.063,0.3238,0.5249,-0.4185,0.6665,0.8,1.4,-5.8,0,stair,0
0.03,-0.12,0.08,0.3224,0.5247,-0.4188,0.6672,6.9,0.1,-10.3,0,stair,0
0.022,-0.092,0.073,0.3198,0.5231,-0.4192,0.6694,7.9,-2.4,-14.9,0,stair,0
-0.002,-0.086,0.077,0.3173,0.521,-0.4199,0.6719,4.7,-4.6,-18.0,0,stair,0
-0.025,-0.085,0.077,0.315,0.5183,-0.4211,0.6742,-0.4,-7.0,-19.8,0,stair,0
-0.033,-0.078,0.088,0.3133,0.5148,-0.4229,0.6766,-5.5,-9.0,-21.2,0,stair,0
-0.014,-0.071,0.104,0.312,0.5108,-0.4253,0.6787,-10.9,-10.5,-23.2,0,stair,0
0.015,-0.08,0.168,0.311,0.5064,-0.4283,0.6806,-14.3,-11.8,-26.1,1023,stair,0
-0.02,-0.153,0.292,0.3099,0.502,-0.4318,0.6822,-13.5,-15.6,-29.8,1023,stair,0
0.025,-0.275,0.504,0.3083,0.4967,-0.4346,0.6849,-3.1,-23.5,-34.7,1023,stair,0
0.013,-0.361,0.763,0.3057,0.4904,-0.4354,0.6901,16.3,-40.6,-39.8,1023,stair,0
-0.07,-0.416,0.902,0.2994,0.4689,-0.4279,0.7122,34.0,-102.9,-57.2,1023,stair,0
-0.221,-0.298,0.84,0.2995,0.4499,-0.4255,0.7257,-19.5,-131.6,-66.9,1023,stair,0
-0.363,-0.353,0.619,0.3057,0.4227,-0.4312,0.736,-98.1,-155.7,-78.7,1023,stair,0
-0.448,-0.452,0.333,0.3162,0.3879,-0.4454,0.7422,-154.2,-167.4,-93.9,1023,stair,0
-0.467,-0.543,0.102,0.3258,0.3485,-0.4636,0.7465,-149.5,-165.8,-113.3,1023,stair,0
-0.427,-0.497,-0.003,0.3303,0.3099,-0.4778,0.7526,-102.7,-158.8,-132.3,1023,stair,0
-0.369,-0.291,-0.658,0.3219,0.2372,-0.4934,0.7723,-50.9,-134.3,-164.5,1023,stair,0
-0.367,-0.297,-0.813,0.3113,0.2032,-0.4993,0.7825,-39.2,-112.1,-175.5,1023,stair,0
-0.472,-0.289,-0.921,0.2954,0.172,-0.5035,0.7934,-9.0,-88.5,-193.5,1023,stair,0
-0.619,-0.262,-1.13,0.2731,0.1438,-0.5037,0.8067,35.7,-65.0,-217.4,0,stair,0
-0.827,-0.076,-1.354,0.243,0.1192,-0.4971,0.8243,95.1,-38.7,-244.7,0,stair,0
-1.037,0.115,-1.583,0.2054,0.0982,-0.4839,0.8449,133.8,-11.9,-266.9,0,stair,0
-1.088,0.232,-1.799,0.1614,0.0815,-0.4659,0.8661,162.7,32.1,-281.5,0,stair,0
-1.142,0.413,-1.566,0.1096,0.0727,-0.4446,0.8859,181.2,95.3,-296.6,0,stair,0
-0.963,0.5,-1.356,0.0507,0.0721,-0.4216,0.9024,183.3,151.4,-304.4,0,stair,0
-0.739,0.532,-1.275,-0.0123,0.0803,-0.3961,0.9145,196.2,210.6,-291.7,0,stair,0
-0.499,0.699,-1.275,-0.077,0.0993,-0.3664,0.9219,199.3,277.8,-275.6,0,stair,0
-0.383,0.909,-1.326,-0.1425,0.1294,-0.3363,0.9218,165.2,339.1,-259.4,0,stair,0
-0.506,1.085,-1.26,-0.2075,0.1705,-0.3071,0.9129,137.6,403.1,-242.3,0,stair,0
-0.76,1.183,-0.67,-0.2701,0.221,-0.2778,0.8949,105.3,441.0,-220.8,0,stair,0
-1.04,0.831,0.032,-0.3261,0.2739,-0.248,0.8701,112.2,433.4,-186.9,0,stair,0
-1.326,0.727,0.498,-0.3743,0.3209,-0.2126,0.8435,146.4,388.8,-151.4,0,stair,0
-1.308,0.661,0.623,-0.4159,0.3563,-0.1718,0.8188,183.7,324.3,-124.0,0,stair,0
-1.128,0.679,0.445,-0.4518,0.3803,-0.1299,0.7963,192.1,269.5,-103.1,0,stair,0
-1.079,0.823,0.466,-0.4817,0.3974,-0.0912,0.7756,168.2,223.4,-84.3,0,stair,0
-1.272,0.949,0.729,-0.5043,0.4103,-0.0608,0.7573,114.7,165.9,-66.7,0,stair,0
-1.148,1.101,0.904,-0.5182,0.4201,-0.0432,0.7436,32.9,97.9,-43.4,0,stair,0
-0.909,0.933,0.661,-0.5213,0.4289,-0.0403,0.7365,-43.8,36.0,-7.0,0,stair,0
-0.729,0.804,0.353,-0.5138,0.4375,-0.049,0.7362,-108.6,-12.4,25.2,0,stair,0
-0.586,0.702,0.115,-0.499,0.445,-0.0647,0.7407,-134.2,-43.5,48.7,0,stair,0
-0.467,0.605,0.033,-0.4795,0.4511,-0.0836,0.748,-153.3,-62.5,65.0,0,stair,0
-0.401,0.481,0.034,-0.4561,0.4562,-0.1049,0.7568,-167.3,-77.6,76.9,1023,stair,0
-0.351,0.359,0.001,-0.4298,0.4598,-0.1274,0.7664,-169.2,-90.0,87.7,1023,stair,0
-0.315,0.297,-0.032,-0.4017,0.4611,-0.1489,0.777,-157.6,-98.8,98.2,1023,stair,0
-0.298,0.258,-0.089,-0.3725,0.4604,-0.1681,0.7879,-147.0,-103.4,109.1,1023,stair,0
-0.284,0.215,-0.154,-0.3417,0.4585,-0.1852,0.7991,-140.8,-104.0,121.7,1023,stair,0
-0.257,0.146,-0.169,-0.3091,0.4563,-0.2004,0.8098,-138.7,-100.7,133.7,1023,stair,0
-0.243,0.041,-0.153,-0.2748,0.4544,-0.2137,0.8198,-132.6,-96.2,145.5,1023,stair,0
-0.266,-0.089,-0.128,-0.2395,0.4524,-0.224,0.8292,-118.8,-91.6,156.2,1023,stair,0
-0.241,-0.157,-0.147,-0.2037,0.4502,-0.2313,0.838,-108.9,-86.0,163.8,1023,stair,0
-0.178,-0.206,-0.186,-0.1674,0.4484,-0.237,0.8453,-110.1,-78.7,166.0,1023,stair,0
-0.09,-0.267,-0.178,-0.1311,0.4472,-0.2427,0.8507,-115.4,-71.3,162.1,1023,stair,0
-0.009,-0.354,-0.145,-0.0955,0.4462,-0.2496,0.854,-122.0,-64.7,152.2,1023,stair,0
0.073,-0.448,-0.121,-0.0614,0.4451,-0.2573,0.8554,-121.5,-59.6,140.4,0,stair,0
